,isWeekend,Seasons,Holiday,Hour,isWorkingHour,Temperature,Humidity,Wind speed,Solar Radiation,Rented Bike Count
1880,1,3,1,8,1,-7.1,30,1.3038404810405297,0.04,80
1881,1,3,1,9,1,-6.5,26,1.5491933384829668,0.64,98
1882,1,3,1,10,1,-4.3,21,1.1832159566199232,1.34,103
1883,1,3,1,11,1,-2.8,19,1.61245154965971,1.91,155
1884,1,3,1,12,1,-1.3,17,1.224744871391589,2.28,183
1885,1,3,1,13,1,-0.4,15,1.5491933384829668,2.46,193
1886,1,3,1,14,1,-0.1,15,2.0,2.39,258
1887,1,3,1,15,1,1.0,14,2.1447610589527217,2.12,273
1888,1,3,1,16,1,1.3,15,2.04939015319192,1.63,267
1889,1,3,1,17,1,0.6,17,1.816590212458495,0.79,250
1890,1,3,1,18,1,-0.3,17,1.378404875209022,0.2,223
1891,1,3,1,19,1,-1.5,32,1.5811388300841898,0.0,169
1892,1,3,1,20,0,-2.1,38,1.4142135623730951,0.0,145
1893,1,3,1,21,0,-2.3,38,1.51657508881031,0.0,133
1894,1,3,1,22,0,-2.7,42,1.4832396974191326,0.0,123
1895,1,3,1,23,0,-2.9,31,1.9493588689617927,0.0,117
1896,1,3,0,0,0,-3.6,33,1.3038404810405297,0.0,99
1897,1,3,0,1,0,-4.4,33,1.1832159566199232,0.0,103
1898,1,3,0,2,0,-4.7,33,0.31622776601683794,0.0,86
1899,1,3,0,3,0,-4.5,26,0.0,0.0,56
1900,1,3,0,4,0,-4.1,27,0.7745966692414834,0.0,37
1901,1,3,0,5,0,-4.0,28,0.7071067811865476,0.0,22
1902,1,3,0,6,0,-4.1,30,1.0488088481701516,0.0,38
1903,1,3,0,7,0,-4.6,31,1.0954451150103321,0.0,52
1904,1,3,0,8,1,-4.8,31,0.8944271909999159,0.02,92
1905,1,3,0,9,1,-4.1,30,0.7071067811865476,0.28,137
1906,1,3,0,10,1,-1.8,23,0.7745966692414834,0.8,156
1907,1,3,0,11,1,0.0,20,0.8944271909999159,1.05,183
1908,1,3,0,12,1,2.2,17,1.0,1.75,263
1909,1,3,0,13,1,3.7,17,1.1832159566199232,1.98,337
1910,1,3,0,14,1,4.1,17,1.3416407864998738,1.87,372
1911,1,3,0,15,1,5.0,16,1.4142135623730951,1.42,440
1912,1,3,0,16,1,5.1,16,1.3416407864998738,1.17,404
1913,1,3,0,17,1,4.2,17,1.5811388300841898,0.66,354
1914,1,3,0,18,1,2.8,25,1.7320508075688772,0.22,310
1915,1,3,0,19,1,1.5,30,1.61245154965971,0.0,238
1916,1,3,0,20,0,0.6,33,1.378404875209022,0.0,213
1917,1,3,0,21,0,0.2,32,1.0488088481701516,0.0,226
1918,1,3,0,22,0,-0.3,34,1.2649110640673518,0.0,191
1919,1,3,0,23,0,-0.7,37,0.9486832980505138,0.0,153
1920,0,3,0,0,0,-1.1,39,1.3038404810405297,0.0,148
1921,0,3,0,1,0,-1.4,42,1.0488088481701516,0.0,101
1922,0,3,0,2,0,-1.4,41,1.0488088481701516,0.0,59
1923,0,3,0,3,0,-1.4,41,1.2649110640673518,0.0,42
1924,0,3,0,4,0,-1.9,44,0.8366600265340756,0.0,50
1925,0,3,0,5,0,-1.8,44,0.7071067811865476,0.0,59
1926,0,3,0,6,0,-1.4,46,0.5477225575051661,0.0,139
1927,0,3,0,7,0,-0.9,45,0.9486832980505138,0.0,349
1928,0,3,0,8,1,-1.2,51,0.8944271909999159,0.05,646
1929,0,3,0,9,1,-0.6,43,0.7071067811865476,0.52,347
1930,0,3,0,10,1,2.6,45,1.0954451150103321,1.17,235
1931,0,3,0,11,1,4.3,44,1.51657508881031,1.77,314
1932,0,3,0,12,1,4.7,43,1.449137674618944,1.38,361
1933,0,3,0,13,1,5.1,41,1.3416407864998738,1.03,332
1934,0,3,0,14,1,5.6,38,1.2649110640673518,1.1,373
1935,0,3,0,15,1,6.3,35,1.61245154965971,1.2,392
1936,0,3,0,16,1,6.3,35,1.70293863659264,1.1,403
1937,0,3,0,17,1,5.7,36,1.7320508075688772,0.57,522
1938,0,3,0,18,1,4.7,43,1.5491933384829668,0.19,819
1939,0,3,0,19,1,3.6,55,1.2649110640673518,0.0,533
1940,0,3,0,20,0,2.4,60,1.378404875209022,0.0,417
1941,0,3,0,21,0,1.8,63,1.0954451150103321,0.0,388
1942,0,3,0,22,0,1.0,69,0.8366600265340756,0.0,357
1943,0,3,0,23,0,0.5,73,1.224744871391589,0.0,218
1944,0,3,0,0,0,0.0,75,1.51657508881031,0.0,177
1945,0,3,0,1,0,-0.5,76,1.2649110640673518,0.0,172
1946,0,3,0,2,0,-0.8,76,0.8944271909999159,0.0,115
1947,0,3,0,3,0,-1.3,80,0.8366600265340756,0.0,63
1948,0,3,0,4,0,-1.6,83,0.7745966692414834,0.0,64
1949,0,3,0,5,0,-1.8,82,1.140175425099138,0.0,79
1950,0,3,0,6,0,-2.1,82,1.3416407864998738,0.0,164
1951,0,3,0,7,0,-2.2,76,1.378404875209022,0.0,404
1952,0,3,0,8,1,-2.1,71,1.3038404810405297,0.06,727
1953,0,3,0,9,1,-1.4,56,1.1832159566199232,0.54,384
1954,0,3,0,10,1,1.1,38,1.760681686165901,1.13,265
1955,0,3,0,11,1,2.8,35,1.9748417658131499,1.71,322
1956,0,3,0,12,1,4.0,23,1.8708286933869707,2.03,356
1957,0,3,0,13,1,4.2,22,1.9748417658131499,2.21,370
1958,0,3,0,14,1,5.0,20,1.9235384061671346,2.12,335
1959,0,3,0,15,1,5.4,18,1.9235384061671346,1.82,431
1960,0,3,0,16,1,5.1,17,1.8439088914585775,1.2,393
1961,0,3,0,17,1,3.9,19,1.8973665961010275,0.58,514
1962,0,3,0,18,1,3.2,20,1.70293863659264,0.16,764
1963,0,3,0,19,1,2.5,21,1.4832396974191326,0.0,522
1964,0,3,0,20,0,1.8,19,1.760681686165901,0.0,358
1965,0,3,0,21,0,1.1,21,1.2649110640673518,0.0,415
1966,0,3,0,22,0,0.5,22,1.70293863659264,0.0,319
1967,0,3,0,23,0,-0.5,26,1.816590212458495,0.0,242
1968,0,3,0,0,0,-1.4,28,1.8439088914585775,0.0,171
1969,0,3,0,1,0,-2.2,31,1.0488088481701516,0.0,162
1970,0,3,0,2,0,-2.9,31,1.2649110640673518,0.0,105
1971,0,3,0,3,0,-3.4,32,0.9486832980505138,0.0,59
1972,0,3,0,4,0,-3.8,32,1.0488088481701516,0.0,50
1973,0,3,0,5,0,-4.0,35,1.3416407864998738,0.0,63
1974,0,3,0,6,0,-4.0,34,1.8439088914585775,0.0,159
1975,0,3,0,7,0,-4.1,35,1.8708286933869707,0.0,385
1976,0,3,0,8,1,-4.3,36,1.378404875209022,0.06,718
1977,0,3,0,9,1,-3.8,28,1.3038404810405297,0.63,373
1978,0,3,0,10,1,-1.8,25,1.61245154965971,1.17,244
1979,0,3,0,11,1,0.2,22,1.4832396974191326,1.57,276
1980,0,3,0,12,1,2.2,17,1.4142135623730951,1.99,351
1981,0,3,0,13,1,2.9,14,1.816590212458495,2.14,299
1982,0,3,0,14,1,3.3,14,1.70293863659264,2.49,365
1983,0,3,0,15,1,4.2,15,1.6431676725154984,2.21,366
1984,0,3,0,16,1,3.7,14,1.9748417658131499,1.71,409
1985,0,3,0,17,1,3.1,14,1.9235384061671346,1.0,469
1986,0,3,0,18,1,1.8,16,1.8439088914585775,0.31,784
1987,0,3,0,19,1,-0.1,39,1.6733200530681511,0.0,460
1988,0,3,0,20,0,-1.1,43,1.224744871391589,0.0,356
1989,0,3,0,21,0,-1.6,52,1.4832396974191326,0.0,345
1990,0,3,0,22,0,-2.2,55,1.1832159566199232,0.0,299
1991,0,3,0,23,0,-2.7,58,1.0488088481701516,0.0,223
1992,0,3,0,0,0,-2.7,58,1.3038404810405297,0.0,195
1993,0,3,0,1,0,-2.2,58,1.0,0.0,190
1994,0,3,0,2,0,-2.9,57,0.0,0.0,116
1995,0,3,0,3,0,-2.8,57,0.7071067811865476,0.0,71
1996,0,3,0,4,0,-2.4,58,0.5477225575051661,0.0,66
1997,0,3,0,5,0,-2.4,59,1.0488088481701516,0.0,75
1998,0,3,0,6,0,-3.0,62,0.8944271909999159,0.0,151
1999,0,3,0,7,0,-3.7,64,0.8366600265340756,0.0,373
2000,0,3,0,8,1,-3.6,63,0.9486832980505138,0.07,783
2001,0,3,0,9,1,-1.9,51,0.9486832980505138,0.58,383
2002,0,3,0,10,1,0.9,44,1.0488088481701516,1.16,259
2003,0,3,0,11,1,2.7,44,0.9486832980505138,1.45,308
2004,0,3,0,12,1,4.8,47,1.61245154965971,1.72,352
2005,0,3,0,13,1,4.5,51,1.9493588689617927,1.08,316
2006,0,3,0,14,1,4.8,50,2.073644135332772,1.01,331
2007,0,3,0,15,1,5.0,49,2.0976176963403033,0.96,356
2008,0,3,0,16,1,5.0,50,2.073644135332772,0.74,404
2009,0,3,0,17,1,4.6,52,1.9748417658131499,0.5,465
2010,0,3,0,18,1,3.9,56,2.0,0.18,730
2011,0,3,0,19,1,3.5,60,1.6431676725154984,0.0,499
2012,0,3,0,20,0,3.0,62,1.5491933384829668,0.0,348
2013,0,3,0,21,0,2.9,64,1.5811388300841898,0.0,393
2014,0,3,0,22,0,2.9,65,1.51657508881031,0.0,346
2015,0,3,0,23,0,2.9,63,1.61245154965971,0.0,202
2016,0,3,0,0,0,1.7,86,1.6431676725154984,0.0,42
2017,0,3,0,1,0,0.6,96,1.449137674618944,0.0,55
2018,0,3,0,2,0,0.7,97,1.1832159566199232,0.0,62
2019,0,3,0,3,0,0.9,97,1.0954451150103321,0.0,32
2020,0,3,0,4,0,1.1,96,1.5811388300841898,0.0,36
2021,0,3,0,5,0,1.0,91,0.8366600265340756,0.0,39
2022,0,3,0,6,0,0.4,95,0.5477225575051661,0.0,63
2023,0,3,0,7,0,-0.1,97,0.7071067811865476,0.0,174
2024,0,3,0,8,1,-0.2,97,0.6324555320336759,0.05,391
2025,0,3,0,9,1,0.5,94,0.7745966692414834,0.37,214
2026,0,3,0,10,1,2.2,83,0.8944271909999159,0.92,184
2027,0,3,0,11,1,3.8,72,0.9486832980505138,1.1,230
2028,0,3,0,12,1,5.3,70,0.9486832980505138,1.73,283
2029,0,3,0,13,1,6.7,64,1.4142135623730951,1.94,304
2030,0,3,0,14,1,7.8,57,1.449137674618944,1.39,312
2031,0,3,0,15,1,8.2,62,0.7745966692414834,1.22,312
2032,0,3,0,16,1,8.3,60,1.6431676725154984,0.36,354
2033,0,3,0,17,1,7.9,68,2.04939015319192,0.27,470
2034,0,3,0,18,1,7.5,70,2.23606797749979,0.08,669
2035,0,3,0,19,1,6.9,73,1.9235384061671346,0.0,421
2036,0,3,0,20,0,6.4,77,1.6733200530681511,0.0,295
2037,0,3,0,21,0,6.0,79,1.6431676725154984,0.0,321
2038,0,3,0,22,0,5.7,81,1.5811388300841898,0.0,291
2039,0,3,0,23,0,5.5,80,1.6431676725154984,0.0,243
2040,1,3,0,0,0,4.6,82,1.7320508075688772,0.0,226
2041,1,3,0,1,0,4.0,83,1.3038404810405297,0.0,263
2042,1,3,0,2,0,3.7,82,1.2649110640673518,0.0,197
2043,1,3,0,3,0,3.5,82,1.70293863659264,0.0,133
2044,1,3,0,4,0,2.7,82,1.6733200530681511,0.0,63
2045,1,3,0,5,0,1.8,84,1.6431676725154984,0.0,58
2046,1,3,0,6,0,1.2,83,1.5811388300841898,0.0,72
2047,1,3,0,7,0,0.6,86,1.2649110640673518,0.0,108
2048,1,3,0,8,1,0.0,77,1.6733200530681511,0.06,203
2049,1,3,0,9,1,0.6,64,1.9493588689617927,0.65,253
2050,1,3,0,10,1,0.8,60,1.70293863659264,0.71,259
2051,1,3,0,11,1,2.2,50,1.5491933384829668,1.1,298
2052,1,3,0,12,1,4.0,37,1.1832159566199232,1.75,363
2053,1,3,0,13,1,5.3,29,1.449137674618944,2.08,412
2054,1,3,0,14,1,6.9,19,1.378404875209022,2.36,454
2055,1,3,0,15,1,6.7,24,1.6431676725154984,1.95,467
2056,1,3,0,16,1,5.9,21,1.7320508075688772,1.34,509
2057,1,3,0,17,1,4.9,28,1.760681686165901,0.77,462
2058,1,3,0,18,1,3.5,30,1.70293863659264,0.31,379
2059,1,3,0,19,1,2.1,27,1.6733200530681511,0.01,306
2060,1,3,0,20,0,1.1,32,1.1832159566199232,0.0,233
2061,1,3,0,21,0,0.7,31,1.140175425099138,0.0,232
2062,1,3,0,22,0,0.1,32,0.9486832980505138,0.0,219
2063,1,3,0,23,0,-0.6,39,1.140175425099138,0.0,187
2064,1,3,0,0,0,-1.1,44,1.0954451150103321,0.0,182
2065,1,3,0,1,0,-1.4,43,0.7745966692414834,0.0,189
2066,1,3,0,2,0,-1.5,46,1.0488088481701516,0.0,124
2067,1,3,0,3,0,-1.3,42,0.8944271909999159,0.0,103
2068,1,3,0,4,0,-1.1,43,0.8366600265340756,0.0,52
2069,1,3,0,5,0,-0.7,41,0.9486832980505138,0.0,37
2070,1,3,0,6,0,-0.8,44,0.7745966692414834,0.0,54
2071,1,3,0,7,0,-1.0,47,0.9486832980505138,0.0,77
2072,1,3,0,8,1,-1.3,54,0.7745966692414834,0.06,158
2073,1,3,0,9,1,-0.3,48,1.0488088481701516,0.43,173
2074,1,3,0,10,1,2.1,42,1.0488088481701516,1.12,195
2075,1,3,0,11,1,4.3,29,1.61245154965971,1.87,244
2076,1,3,0,12,1,5.5,25,1.760681686165901,2.28,396
2077,1,3,0,13,1,6.1,22,1.5491933384829668,2.5,482
2078,1,3,0,14,1,7.0,23,1.5491933384829668,2.52,572
2079,1,3,0,15,1,7.5,21,1.6431676725154984,2.22,612
2080,1,3,0,16,1,7.6,18,1.7888543819998317,1.73,688
2081,1,3,0,17,1,6.9,25,1.70293863659264,1.07,589
2082,1,3,0,18,1,5.2,30,1.6733200530681511,0.36,402
2083,1,3,0,19,1,3.1,40,1.61245154965971,0.01,297
2084,1,3,0,20,0,1.3,49,1.6733200530681511,0.0,232
2085,1,3,0,21,0,0.2,55,1.5811388300841898,0.0,239
2086,1,3,0,22,0,0.0,54,1.5811388300841898,0.0,230
2087,1,3,0,23,0,-0.3,58,1.0,0.0,173
2088,0,3,0,0,0,-0.9,60,0.8366600265340756,0.0,135
2089,0,3,0,1,0,-1.2,63,0.9486832980505138,0.0,122
2090,0,3,0,2,0,-1.7,66,0.8944271909999159,0.0,80
2091,0,3,0,3,0,-1.9,67,1.0,0.0,46
2092,0,3,0,4,0,-2.3,69,1.0488088481701516,0.0,46
2093,0,3,0,5,0,-2.5,73,0.8944271909999159,0.0,65
2094,0,3,0,6,0,-2.7,72,0.7071067811865476,0.0,161
2095,0,3,0,7,0,-3.1,68,0.8944271909999159,0.0,402
2096,0,3,0,8,1,-2.9,63,0.8366600265340756,0.11,786
2097,0,3,0,9,1,-1.1,53,0.9486832980505138,0.72,416
2098,0,3,0,10,1,1.9,46,1.0488088481701516,1.39,289
2099,0,3,0,11,1,4.6,37,1.2649110640673518,1.95,356
2100,0,3,0,12,1,6.9,28,1.0488088481701516,2.35,428
2101,0,3,0,13,1,8.1,26,1.0954451150103321,2.48,444
2102,0,3,0,14,1,9.9,25,1.224744871391589,2.43,455
2103,0,3,0,15,1,10.3,23,1.449137674618944,2.09,521
2104,0,3,0,16,1,9.5,31,1.760681686165901,1.54,555
2105,0,3,0,17,1,8.7,30,1.760681686165901,0.96,646
2106,0,3,0,18,1,7.2,26,1.51657508881031,0.33,929
2107,0,3,0,19,1,5.5,30,1.6431676725154984,0.01,619
2108,0,3,0,20,0,4.3,32,1.3038404810405297,0.0,483
2109,0,3,0,21,0,3.3,36,1.1832159566199232,0.0,512
2110,0,3,0,22,0,2.7,40,1.0,0.0,443
2111,0,3,0,23,0,2.8,39,0.8366600265340756,0.0,308
2112,0,3,0,0,0,2.6,40,1.3416407864998738,0.0,236
2113,0,3,0,1,0,2.1,44,0.9486832980505138,0.0,213
2114,0,3,0,2,0,1.5,44,1.0954451150103321,0.0,145
2115,0,3,0,3,0,1.1,44,1.0,0.0,102
2116,0,3,0,4,0,0.9,46,0.8944271909999159,0.0,62
2117,0,3,0,5,0,0.6,50,0.31622776601683794,0.0,72
2118,0,3,0,6,0,0.6,50,0.6324555320336759,0.0,183
2119,0,3,0,7,0,1.3,47,0.8366600265340756,0.0,443
2120,0,3,0,8,1,2.0,51,0.8366600265340756,0.0,767
2121,0,3,0,9,1,2.5,51,1.0,0.07,455
2122,0,3,0,10,1,3.3,47,0.8366600265340756,0.22,261
2123,0,3,0,11,1,4.8,41,0.8944271909999159,0.53,342
2124,0,3,0,12,1,5.4,37,0.8366600265340756,0.43,353
2125,0,3,0,13,1,5.8,39,0.7745966692414834,0.35,335
2126,0,3,0,14,1,6.3,40,0.8944271909999159,0.34,357
2127,0,3,0,15,1,6.7,48,0.8944271909999159,0.39,402
2128,0,3,0,16,1,6.9,54,1.0488088481701516,0.32,411
2129,0,3,0,17,1,6.8,57,1.0,0.16,529
2130,0,3,0,18,1,6.6,62,0.8944271909999159,0.05,897
2131,0,3,0,19,1,6.1,44,1.0,0.0,616
2132,0,3,0,20,0,5.9,44,1.140175425099138,0.0,461
2133,0,3,0,21,0,5.7,46,0.8944271909999159,0.0,449
2134,0,3,0,22,0,5.4,49,1.0488088481701516,0.0,461
2135,0,3,0,23,0,5.3,53,1.224744871391589,0.0,310
2136,0,3,0,0,0,5.1,52,1.0488088481701516,0.0,266
2137,0,3,0,1,0,5.0,53,1.1832159566199232,0.0,229
2138,0,3,0,2,0,5.2,54,1.140175425099138,0.0,174
2139,0,3,0,3,0,5.3,55,1.3038404810405297,0.0,116
2140,0,3,0,4,0,5.4,56,1.3038404810405297,0.0,72
2141,0,3,0,5,0,5.2,59,1.3038404810405297,0.0,62
2142,0,3,0,6,0,5.2,60,1.378404875209022,0.0,165
2143,0,3,0,7,0,5.5,59,1.6733200530681511,0.0,426
2144,0,3,0,8,1,5.7,57,1.5811388300841898,0.04,816
2145,0,3,0,9,1,6.2,55,1.5491933384829668,0.13,419
2146,0,3,0,10,1,6.5,53,1.4142135623730951,0.21,285
2147,0,3,0,11,1,7.1,50,1.4832396974191326,0.33,332
2148,0,3,0,12,1,7.6,48,1.61245154965971,0.39,305
2149,0,3,0,13,1,7.6,57,1.51657508881031,0.33,28
2150,0,3,0,14,1,5.7,80,1.9235384061671346,0.13,17
2151,0,3,0,15,1,4.8,87,1.70293863659264,0.08,7
2152,0,3,0,16,1,4.2,89,1.5811388300841898,0.07,9
2153,0,3,0,17,1,3.8,90,1.6431676725154984,0.0,8
2154,0,3,0,18,1,3.6,90,1.449137674618944,0.0,11
2155,0,3,0,19,1,2.5,95,1.378404875209022,0.0,19
2156,0,3,0,20,0,2.7,96,1.224744871391589,0.0,8
2157,0,3,0,21,0,2.4,95,1.5811388300841898,0.0,10
2158,0,3,0,22,0,2.3,96,1.378404875209022,0.0,13
2159,0,3,0,23,0,1.8,96,1.0954451150103321,0.0,23
2160,0,0,1,0,0,2.0,96,1.140175425099138,0.0,71
2161,0,0,1,1,0,2.1,97,0.4472135954999579,0.0,147
2162,0,0,1,2,0,2.0,97,1.0,0.0,180
2163,0,0,1,3,0,1.6,97,1.51657508881031,0.0,92
2164,0,0,1,4,0,1.6,97,1.0488088481701516,0.0,28
2165,0,0,1,5,0,2.2,97,1.70293863659264,0.0,11
2166,0,0,1,6,0,3.0,96,1.6431676725154984,0.0,33
2167,0,0,1,7,0,2.6,89,2.073644135332772,0.0,61
2168,0,0,1,8,1,1.5,80,1.7888543819998317,0.04,148
2169,0,0,1,9,1,0.1,78,2.2135943621178655,0.09,160
2170,0,0,1,10,1,0.1,53,2.3021728866442674,1.12,191
2171,0,0,1,11,1,0.8,52,2.1447610589527217,2.2,239
2172,0,0,1,12,1,0.5,46,2.16794833886788,2.49,311
2173,0,0,1,13,1,1.4,37,2.0,2.95,358
2174,0,0,1,14,1,1.2,36,2.449489742783178,2.86,375
2175,0,0,1,15,1,1.6,35,2.1213203435596424,2.54,458
2176,0,0,1,16,1,1.4,33,2.1908902300206643,1.98,460
2177,0,0,1,17,1,0.4,37,2.280350850198276,1.23,423
2178,0,0,1,18,1,-0.8,40,2.16794833886788,0.43,317
2179,0,0,1,19,1,-1.7,45,1.816590212458495,0.01,231
2180,0,0,1,20,0,-2.2,49,1.8708286933869707,0.0,246
2181,0,0,1,21,0,-3.0,50,1.9235384061671346,0.0,212
2182,0,0,1,22,0,-3.6,52,1.9235384061671346,0.0,190
2183,0,0,1,23,0,-4.0,52,1.8439088914585775,0.0,190
2184,0,0,0,0,0,-4.3,53,1.61245154965971,0.0,156
2185,0,0,0,1,0,-4.6,52,1.449137674618944,0.0,108
2186,0,0,0,2,0,-5.3,52,1.0954451150103321,0.0,71
2187,0,0,0,3,0,-5.7,50,1.3038404810405297,0.0,49
2188,0,0,0,4,0,-5.8,48,1.224744871391589,0.0,47
2189,0,0,0,5,0,-6.1,49,1.0,0.0,65
2190,0,0,0,6,0,-6.4,50,1.224744871391589,0.0,135
2191,0,0,0,7,0,-6.6,52,0.7071067811865476,0.0,401
2192,0,0,0,8,1,-6.2,45,0.6324555320336759,0.17,617
2193,0,0,0,9,1,-4.6,34,1.0954451150103321,0.87,343
2194,0,0,0,10,1,-1.8,30,1.449137674618944,1.59,274
2195,0,0,0,11,1,0.1,30,1.3416407864998738,2.19,343
2196,0,0,0,12,1,1.8,26,1.4832396974191326,2.61,388
2197,0,0,0,13,1,2.3,22,1.760681686165901,2.83,375
2198,0,0,0,14,1,3.4,23,1.5491933384829668,2.74,450
2199,0,0,0,15,1,4.3,22,1.140175425099138,2.48,463
2200,0,0,0,16,1,5.2,21,1.449137674618944,1.97,574
2201,0,0,0,17,1,4.3,21,1.5811388300841898,1.13,631
2202,0,0,0,18,1,3.5,22,0.9486832980505138,0.43,854
2203,0,0,0,19,1,2.0,26,1.51657508881031,0.02,568
2204,0,0,0,20,0,1.2,35,1.5811388300841898,0.0,427
2205,0,0,0,21,0,1.0,34,1.1832159566199232,0.0,396
2206,0,0,0,22,0,0.5,38,0.9486832980505138,0.0,414
2207,0,0,0,23,0,0.3,38,0.4472135954999579,0.0,284
2208,1,0,0,0,0,0.5,34,0.6324555320336759,0.0,218
2209,1,0,0,1,0,0.6,36,0.6324555320336759,0.0,229
2210,1,0,0,2,0,0.9,35,0.7071067811865476,0.0,176
2211,1,0,0,3,0,0.8,38,0.8944271909999159,0.0,149
2212,1,0,0,4,0,0.6,43,0.9486832980505138,0.0,93
2213,1,0,0,5,0,0.8,39,1.0,0.0,55
2214,1,0,0,6,0,0.5,42,0.9486832980505138,0.0,71
2215,1,0,0,7,0,0.1,43,1.1832159566199232,0.0,159
2216,1,0,0,8,1,0.4,38,1.3416407864998738,0.16,306
2217,1,0,0,9,1,2.2,30,1.224744871391589,0.81,329
2218,1,0,0,10,1,5.1,27,1.0954451150103321,1.54,354
2219,1,0,0,11,1,8.1,21,1.449137674618944,2.15,431
2220,1,0,0,12,1,10.7,16,1.3038404810405297,2.56,605
2221,1,0,0,13,1,12.2,14,1.2649110640673518,2.75,771
2222,1,0,0,14,1,14.4,14,1.1832159566199232,2.66,1025
2223,1,0,0,15,1,16.0,14,1.4832396974191326,2.33,1238
2224,1,0,0,16,1,15.8,15,1.61245154965971,1.7,1285
2225,1,0,0,17,1,15.0,22,1.5811388300841898,0.96,1197
2226,1,0,0,18,1,13.9,26,1.378404875209022,0.41,920
2227,1,0,0,19,1,12.7,32,1.51657508881031,0.01,630
2228,1,0,0,20,0,11.1,51,1.9235384061671346,0.0,631
2229,1,0,0,21,0,10.3,52,1.4832396974191326,0.0,588
2230,1,0,0,22,0,10.2,49,1.3038404810405297,0.0,516
2231,1,0,0,23,0,9.4,74,1.2649110640673518,0.0,215
2232,1,0,0,0,0,8.5,87,0.9486832980505138,0.0,161
2233,1,0,0,1,0,8.3,91,0.31622776601683794,0.0,118
2234,1,0,0,2,0,8.3,95,0.5477225575051661,0.0,95
2235,1,0,0,3,0,8.5,96,0.6324555320336759,0.0,90
2236,1,0,0,4,0,8.8,95,0.4472135954999579,0.0,34
2237,1,0,0,5,0,8.8,96,1.0954451150103321,0.0,15
2238,1,0,0,6,0,8.6,96,0.8366600265340756,0.0,20
2239,1,0,0,7,0,8.4,97,1.61245154965971,0.0,23
2240,1,0,0,8,1,8.3,97,0.7745966692414834,0.01,70
2241,1,0,0,9,1,8.8,97,1.140175425099138,0.2,157
2242,1,0,0,10,1,9.8,90,0.8944271909999159,0.64,239
2243,1,0,0,11,1,10.1,88,0.8366600265340756,0.34,273
2244,1,0,0,12,1,10.7,85,0.9486832980505138,0.52,358
2245,1,0,0,13,1,10.8,84,1.0954451150103321,0.44,429
2246,1,0,0,14,1,11.2,83,1.0488088481701516,0.45,475
2247,1,0,0,15,1,11.7,81,1.0954451150103321,0.53,468
2248,1,0,0,16,1,11.7,82,1.0488088481701516,0.32,396
2249,1,0,0,17,1,11.8,82,1.3038404810405297,0.4,492
2250,1,0,0,18,1,11.5,81,1.224744871391589,0.07,436
2251,1,0,0,19,1,11.2,81,1.51657508881031,0.0,289
2252,1,0,0,20,0,11.3,80,1.0954451150103321,0.0,26
2253,1,0,0,21,0,10.6,89,1.449137674618944,0.0,7
2254,1,0,0,22,0,9.6,92,1.5811388300841898,0.0,8
2255,1,0,0,23,0,8.7,91,1.70293863659264,0.0,9
2256,0,0,0,0,0,7.6,88,1.5811388300841898,0.0,22
2257,0,0,0,1,0,7.0,88,1.5811388300841898,0.0,23
2258,0,0,0,2,0,6.3,89,1.4832396974191326,0.0,9
2259,0,0,0,3,0,5.7,92,1.4142135623730951,0.0,2
2260,0,0,0,4,0,5.1,90,1.61245154965971,0.0,4
2261,0,0,0,5,0,4.7,89,1.51657508881031,0.0,22
2262,0,0,0,6,0,4.2,87,1.4142135623730951,0.0,20
2263,0,0,0,7,0,3.8,87,1.4832396974191326,0.0,85
2264,0,0,0,8,1,3.6,88,1.51657508881031,0.03,184
2265,0,0,0,9,1,3.7,85,1.3416407864998738,0.17,211
2266,0,0,0,10,1,4.4,80,1.3416407864998738,0.56,232
2267,0,0,0,11,1,6.1,66,1.378404875209022,1.42,322
2268,0,0,0,12,1,7.6,58,1.5491933384829668,1.85,438
2269,0,0,0,13,1,8.3,51,1.4142135623730951,1.42,465
2270,0,0,0,14,1,10.0,44,1.378404875209022,2.46,550
2271,0,0,0,15,1,10.3,43,1.5811388300841898,2.45,637
2272,0,0,0,16,1,11.0,39,1.0954451150103321,1.96,718
2273,0,0,0,17,1,10.0,43,1.1832159566199232,1.12,865
2274,0,0,0,18,1,8.1,47,1.3038404810405297,0.34,1155
2275,0,0,0,19,1,5.8,53,1.3038404810405297,0.02,782
2276,0,0,0,20,0,4.3,57,1.140175425099138,0.0,578
2277,0,0,0,21,0,3.1,59,1.224744871391589,0.0,533
2278,0,0,0,22,0,2.3,63,1.0,0.0,466
2279,0,0,0,23,0,1.9,60,1.140175425099138,0.0,274
2280,0,0,0,0,0,1.3,69,0.8944271909999159,0.0,224
2281,0,0,0,1,0,0.8,67,0.8944271909999159,0.0,188
2282,0,0,0,2,0,0.3,71,0.9486832980505138,0.0,122
2283,0,0,0,3,0,0.1,71,0.6324555320336759,0.0,82
2284,0,0,0,4,0,-0.5,75,0.7745966692414834,0.0,79
2285,0,0,0,5,0,-0.9,78,0.7745966692414834,0.0,80
2286,0,0,0,6,0,-1.0,77,0.6324555320336759,0.0,214
2287,0,0,0,7,0,-1.0,78,0.7745966692414834,0.0,583
2288,0,0,0,8,1,-0.7,76,1.0,0.2,997
2289,0,0,0,9,1,1.2,62,0.8944271909999159,0.85,556
2290,0,0,0,10,1,3.7,51,1.140175425099138,1.56,380
2291,0,0,0,11,1,6.3,41,1.140175425099138,2.12,475
